452	123.0	7.170731707317073
480	36.0	25.5
332	139.0	6.748201438848921
204	34.0	27.235294117647058
791	25.0	36.92
145	231.0	4.082251082251083
260	20.0	37.15
931	61.0	15.37704918032787
600	67.0	12.014925373134329
859	39.0	22.333333333333332
438	18.0	46.388888888888886
466	55.0	16.963636363636365
585	57.0	14.385964912280702
592	273.0	3.4542124542124544
137	32.0	28.0625
849	23.0	35.130434782608695
814	35.0	22.742857142857144
494	26.0	35.76923076923077
581	25.0	33.32
176	48.0	19.395833333333332
485	15.0	48.2
158	133.0	7.0
312	159.0	5.452830188679245
343	166.0	5.674698795180723
748	108.0	8.712962962962964
891	47.0	19.361702127659573
398	124.0	6.612903225806452
122	48.0	13.6875
183	40.0	22.025
291	226.0	4.0
870	269.0	3.5055762081784385
881	259.0	3.629343629343629
939	49.0	17.79591836734694
518	39.0	22.256410256410255
825	145.0	6.482758620689655
732	20.0	42.25
406	224.0	4.102678571428571
882	137.0	6.773722627737226
901	124.0	7.395161290322581
555	37.0	25.18918918918919
154	40.0	22.95
173	33.0	25.90909090909091
232	74.0	12.662162162162161
369	13.0	55.15384615384615
196	29.0	29.0
271	206.0	4.577669902912621
820	21.0	39.904761904761905
885	102.0	8.950980392156863
541	99.0	9.06060606060606
492	39.0	21.743589743589745
165	25.0	35.68
103	21.0	42.19047619047619
110	91.0	9.780219780219781
591	68.0	13.117647058823529
670	46.0	17.282608695652176
394	90.0	9.722222222222221
159	86.0	10.779069767441861
862	165.0	5.618181818181818
756	109.0	8.522935779816514
649	23.0	35.34782608695652
681	22.0	37.95454545454545
917	35.0	25.485714285714284
818	21.0	40.714285714285715
720	30.0	27.033333333333335
2	41.0	22.536585365853657
488	92.0	10.23913043478261
680	38.0	24.026315789473685
108	23.0	33.82608695652174
736	24.0	36.958333333333336
884	43.0	21.27906976744186
469	21.0	35.095238095238095
335	11.0	65.63636363636364
656	24.0	32.833333333333336
727	322.0	2.919254658385093
903	136.0	6.838235294117647
188	88.0	10.522727272727273
217	57.0	14.649122807017545
910	60.0	15.666666666666666
922	127.0	7.299212598425197
309	14.0	53.714285714285715
868	208.0	4.288461538461538
478	62.0	14.580645161290322
752	73.0	12.32876712328767
794	39.0	23.46153846153846
85	211.0	4.464454976303317
389	189.0	4.9523809523809526
357	48.0	18.4375
651	19.0	46.05263157894737
386	15.0	51.46666666666667
636	18.0	48.166666666666664
778	65.0	12.615384615384615
367	42.0	21.761904761904763
801	26.0	31.423076923076923
667	47.0	19.19148936170213
734	64.0	14.421875
551	231.0	4.077922077922078
253	64.0	14.28125
306	28.0	30.892857142857142
888	20.0	42.7
152	74.0	12.527027027027026
642	289.0	3.2387543252595155
193	84.0	11.178571428571429
220	16.0	51.8125
631	17.0	45.294117647058826
894	245.0	3.8489795918367347
383	49.0	17.93877551020408
280	190.0	4.942105263157894
739	35.0	26.257142857142856
831	73.0	12.89041095890411
853	41.0	21.536585365853657
811	21.0	39.714285714285715
533	158.0	5.924050632911392
379	138.0	6.768115942028985
423	42.0	21.857142857142858
595	79.0	11.772151898734178
205	16.0	51.0
797	26.0	35.0
919	217.0	4.345622119815668
847	146.0	6.376712328767123
544	23.0	36.08695652173913
588	189.0	4.984126984126984
163	16.0	52.8125
166	15.0	52.6
715	167.0	5.389221556886228
924	82.0	11.475609756097562
440	32.0	25.96875
445	85.0	11.023529411764706
621	137.0	6.773722627737226
139	18.0	49.94444444444444
320	112.0	8.169642857142858
366	25.0	28.4
843	204.0	4.573529411764706
34	16.0	45.875
39	18.0	46.166666666666664
270	102.0	9.196078431372548
322	36.0	25.166666666666668
857	22.0	38.81818181818182
940	107.0	8.813084112149532
409	139.0	6.755395683453237
184	188.0	4.99468085106383
